GKA,GKA_20191101
VBS,VBS_20191101
TRS,TRS_20191101
RMI,RMI_20191101
VIC,VIC_20191101
QPA,QPA_20191101
VRN,VRN_20191101
VCE,VCE_20191101
SAY,SAY_20191101
CIA,CIA_20191101
FCO,FCO_20191101
EBA,EBA_20191101
QLT,QLT_20191101
NAP,NAP_20191101
PSA,PSA_20191101
FLR,FLR_20191101
GRS,GRS_20191101
PEG,PEG_20191101
LJU,LJU_20191101
MBX,MBX_20191101
POW,POW_20191101
UHE,UHE_20191101
KLV,KLV_20191101
OSR,OSR_20191101
PED,PED_20191101
PRV,PRV_20191101
PRG,PRG_20191101
BRQ,BRQ_20191101
VOD,VOD_20191101
TLV,TLV_20191101
BEV,BEV_20191101
ETH,ETH_20191101
EIY,EIY_20191101
HFA,HFA_20191101
RPN,RPN_20191101
MTZ,MTZ_20191101
VTM,VTM_20191101
VDA,VDA_20191101
MIP,MIP_20191101
SDV,SDV_20191101
MLA,MLA_20191101
GRZ,GRZ_20191101
INN,INN_20191101
LNZ,LNZ_20191101
SZG,SZG_20191101
VIE,VIE_20191101
AVR,AVR_20191101
SMA,SMA_20191101
BGC,BGC_20191101
BYJ,BYJ_20191101
BGZ,BGZ_20191101
CAT,CAT_20191101
FLW,FLW_20191101
FAO,FAO_20191101
GRW,GRW_20191101
HOR,HOR_20191101
TER,TER_20191101
QLR,QLR_20191101
PDL,PDL_20191101
PIX,PIX_20191101
PRM,PRM_20191101
OPO,OPO_20191101
PXO,PXO_20191101
LIS,LIS_20191101
SJZ,SJZ_20191101
VRL,VRL_20191101
VSE,VSE_20191101
OMO,OMO_20191101
SJJ,SJJ_20191101
ARW,ARW_20191101
BCM,BCM_20191101
BAY,BAY_20191101
BBU,BBU_20191101
CND,CND_20191101
CLJ,CLJ_20191101
CSB,CSB_20191101
CRA,CRA_20191101
IAS,IAS_20191101
OMR,OMR_20191101
OTP,OTP_20191101
SBZ,SBZ_20191101
SUJ,SUJ_20191101
SCV,SCV_20191101
TCE,TCE_20191101
TGM,TGM_20191101
TSR,TSR_20191101
GVA,GVA_20191101
SIR,SIR_20191101
EML,EML_20191101
LUG,LUG_20191101
BRN,BRN_20191101
ZHI,ZHI_20191101
ZRH,ZRH_20191101
ACH,ACH_20191101
SMV,SMV_20191101
ESB,ESB_20191101
ANK,ANK_20191101
ADA,ADA_20191101
UAB,UAB_20191101
AFY,AFY_20191101
AYT,AYT_20191101
GZT,GZT_20191101
KYA,KYA_20191101
MZH,MZH_20191101
VAS,VAS_20191101
MLX,MLX_20191101
ASR,ASR_20191101
TJK,TJK_20191101
DNZ,DNZ_20191101
ISL,ISL_20191101
BZI,BZI_20191101
BDM,BDM_20191101
ESK,ESK_20191101
ADB,ADB_20191101
IGL,IGL_20191101
KCO,KCO_20191101
DLM,DLM_20191101
BXN,BXN_20191101
EZS,EZS_20191101
DIY,DIY_20191101
ERC,ERC_20191101
ERZ,ERZ_20191101
TZX,TZX_20191101
VAN,VAN_20191101
BAL,BAL_20191101
SXZ,SXZ_20191101
BZY,BZY_20191101
KIV,KIV_20191101
OHD,OHD_20191101
SKP,SKP_20191101
GIB,GIB_20191101
BEG,BEG_20191101
INI,INI_20191101
TGD,TGD_20191101
PRN,PRN_20191101
TIV,TIV_20191101
BTS,BTS_20191101
KSC,KSC_20191101
PZY,PZY_20191101
SLD,SLD_20191101
TAT,TAT_20191101
NCA,NCA_20191101
PLS,PLS_20191101
XSC,XSC_20191101
BRX,BRX_20191101
CBJ,CBJ_20191101
LRM,LRM_20191101
PUJ,PUJ_20191101
POP,POP_20191101
SDQ,SDQ_20191101
STI,STI_20191101
CBV,CBV_20191101
GUA,GUA_20191101
RER,RER_20191101
GSJ,GSJ_20191101
LCE,LCE_20191101
SAP,SAP_20191101
GJA,GJA_20191101
RTB,RTB_20191101
TEA,TEA_20191101
TGU,TGU_20191101
TJI,TJI_20191101
OCJ,OCJ_20191101
KIN,KIN_20191101
MBJ,MBJ_20191101
POT,POT_20191101
KTP,KTP_20191101
ACA,ACA_20191101
NTR,NTR_20191101
AGU,AGU_20191101
HUX,HUX_20191101
CVJ,CVJ_20191101
ACN,ACN_20191101
CME,CME_20191101
NCG,NCG_20191101
CUL,CUL_20191101
CTM,CTM_20191101
CEN,CEN_20191101
CPE,CPE_20191101
CJS,CJS_20191101
CUU,CUU_20191101
CVM,CVM_20191101
CZM,CZM_20191101
DGO,DGO_20191101
TPQ,TPQ_20191101
ESE,ESE_20191101
GDL,GDL_20191101
GYM,GYM_20191101
TCN,TCN_20191101
HMO,HMO_20191101
CLQ,CLQ_20191101
ISJ,ISJ_20191101
SLW,SLW_20191101
IZT,IZT_20191101
LZC,LZC_20191101
LMM,LMM_20191101
BJX,BJX_20191101
LAP,LAP_20191101
LTO,LTO_20191101
MAM,MAM_20191101
MID,MID_20191101
MXL,MXL_20191101
MLM,MLM_20191101
MTT,MTT_20191101
LOV,LOV_20191101
MEX,MEX_20191101
MTY,MTY_20191101
MZT,MZT_20191101
NOG,NOG_20191101
NLD,NLD_20191101
OAX,OAX_20191101
PAZ,PAZ_20191101
PBC,PBC_20191101
PPE,PPE_20191101
PDS,PDS_20191101
UPN,UPN_20191101
PVR,PVR_20191101
PXM,PXM_20191101
QRO,QRO_20191101
REX,REX_20191101
SJD,SJD_20191101
SFH,SFH_20191101
SLP,SLP_20191101
TRC,TRC_20191101
TGZ,TGZ_20191101
TIJ,TIJ_20191101
TAM,TAM_20191101
TSL,TSL_20191101
TLC,TLC_20191101
TAP,TAP_20191101
CUN,CUN_20191101
VSA,VSA_20191101
VER,VER_20191101
ZCL,ZCL_20191101
ZIH,ZIH_20191101
ZMM,ZMM_20191101
ZLO,ZLO_20191101
BEF,BEF_20191101
MGA,MGA_20191101
PUZ,PUZ_20191101
BOC,BOC_20191101
CHX,CHX_20191101
DAV,DAV_20191101
BLB,BLB_20191101
PAC,PAC_20191101
SYP,SYP_20191101
PTY,PTY_20191101
BAI,BAI_20191101
OTR,OTR_20191101
JAP,JAP_20191101
GLF,GLF_20191101
GPL,GPL_20191101
LIR,LIR_20191101
LSL,LSL_20191101
LIO,LIO_20191101
NOB,NOB_20191101
SJO,SJO_20191101
PMZ,PMZ_20191101
XQP,XQP_20191101
TOO,TOO_20191101
SAL,SAL_20191101
CYA,CYA_20191101
CAP,CAP_20191101
JAK,JAK_20191101
PAP,PAP_20191101
BCA,BCA_20191101
BYM,BYM_20191101
AVI,AVI_20191101
CCC,CCC_20191101
CFG,CFG_20191101
CYO,CYO_20191101
CMW,CMW_20191101
SCU,SCU_20191101
NBW,NBW_20191101
GAO,GAO_20191101
HAV,HAV_20191101
HOG,HOG_20191101
LCL,LCL_20191101
MOA,MOA_20191101
MZO,MZO_20191101
GER,GER_20191101
UPB,UPB_20191101
QPD,QPD_20191101
SNU,SNU_20191101
SZJ,SZJ_20191101
USS,USS_20191101
VRA,VRA_20191101
VTU,VTU_20191101
CYB,CYB_20191101
GCM,GCM_20191101
MAY,MAY_20191101
ASD,ASD_20191101
MHH,MHH_20191101
SAQ,SAQ_20191101
AXP,AXP_20191101
TCB,TCB_20191101
CCZ,CCZ_20191101
GHC,GHC_20191101
BIM,BIM_20191101
GGT,GGT_20191101
ELH,ELH_20191101
GHB,GHB_20191101
NMC,NMC_20191101
RSD,RSD_20191101
TYM,TYM_20191101
FPO,FPO_20191101
IGA,IGA_20191101
LGI,LGI_20191101
SML,SML_20191101
MYG,MYG_20191101
NAS,NAS_20191101
DCT,DCT_20191101
RCY,RCY_20191101
ZSA,ZSA_20191101
BZE,BZE_20191101
AIT,AIT_20191101
RAR,RAR_20191101
NAN,NAN_20191101
SUV,SUV_20191101
TBU,TBU_20191101
VAV,VAV_20191101
TRW,TRW_20191101
TBF,TBF_20191101
WLS,WLS_20191101
APW,APW_20191101
PPG,PPG_20191101
RUR,RUR_20191101
TUB,TUB_20191101
AAA,AAA_20191101
FGU,FGU_20191101
TIH,TIH_20191101
REA,REA_20191101
FAV,FAV_20191101
XMH,XMH_20191101
GMR,GMR_20191101
KKR,KKR_20191101
MKP,MKP_20191101
PKP,PKP_20191101
TKP,TKP_20191101
AXR,AXR_20191101
MVT,MVT_20191101
TKX,TKX_20191101
BOB,BOB_20191101
RGI,RGI_20191101
HUH,HUH_20191101
MOZ,MOZ_20191101
HOI,HOI_20191101
MAU,MAU_20191101
RFP,RFP_20191101
VLI,VLI_20191101
KNQ,KNQ_20191101
KOC,KOC_20191101
LIF,LIF_20191101
GEA,GEA_20191101
MEE,MEE_20191101
TOU,TOU_20191101
UVE,UVE_20191101
NOU,NOU_20191101
AKL,AKL_20191101
TUO,TUO_20191101
AMZ,AMZ_20191101
CHC,CHC_20191101
DUD,DUD_20191101
GIS,GIS_20191101
GTN,GTN_20191101
HKK,HKK_20191101
HLZ,HLZ_20191101
KKE,KKE_20191101
KAT,KAT_20191101
ALR,ALR_20191101
MON,MON_20191101
TEU,TEU_20191101
MRO,MRO_20191101
NPL,NPL_20191101
NSN,NSN_20191101
IVC,IVC_20191101
OHA,OHA_20191101
OAM,OAM_20191101
PMR,PMR_20191101
PPQ,PPQ_20191101
ZQN,ZQN_20191101
ROT,ROT_20191101
TRG,TRG_20191101
TIU,TIU_20191101
TWZ,TWZ_20191101
BHE,BHE_20191101
WKA,WKA_20191101
WHK,WHK_20191101
WLG,WLG_20191101
WIR,WIR_20191101
WRE,WRE_20191101
WSZ,WSZ_20191101
WAG,WAG_20191101
BAH,BAH_20191101
AHB,AHB_20191101
HOF,HOF_20191101
ABT,ABT_20191101
BHH,BHH_20191101
DMM,DMM_20191101
DHA,DHA_20191101
GIZ,GIZ_20191101
ELQ,ELQ_20191101
URY,URY_20191101
HAS,HAS_20191101
QJB,QJB_20191101
JED,JED_20191101
KMC,KMC_20191101
MED,MED_20191101
EAM,EAM_20191101
AQI,AQI_20191101
RAH,RAH_20191101
RUH,RUH_20191101
RAE,RAE_20191101
SHW,SHW_20191101
SLF,SLF_20191101
TUU,TUU_20191101
TIF,TIF_20191101
TUI,TUI_20191101
EJH,EJH_20191101
YNB,YNB_20191101
AMM,AMM_20191101
ADJ,ADJ_20191101
AQJ,AQJ_20191101
OMF,OMF_20191101
KWI,KWI_20191101
BEY,BEY_20191101
KYE,KYE_20191101
AUH,AUH_20191101
AZI,AZI_20191101
DHF,DHF_20191101
DXB,DXB_20191101
FJR,FJR_20191101
RKT,RKT_20191101
SHJ,SHJ_20191101
KHS,KHS_20191101
MSH,MSH_20191101
MCT,MCT_20191101
SLL,SLL_20191101
TTH,TTH_20191101
BHW,BHW_20191101
LYP,LYP_20191101
GWD,GWD_20191101
GIL,GIL_20191101
JAG,JAG_20191101
KHI,KHI_20191101
LHE,LHE_20191101
XJM,XJM_20191101
MFG,MFG_20191101
MWD,MWD_20191101
MJD,MJD_20191101
MUX,MUX_20191101
WNS,WNS_20191101
PJG,PJG_20191101
PSI,PSI_20191101
PEW,PEW_20191101
UET,UET_20191101
RYK,RYK_20191101
RAZ,RAZ_20191101
SKZ,SKZ_20191101
Sday,Sday_20191101
SUL,SUL_20191101
BDN,BDN_20191101
WAF,WAF_20191101
PZH,PZH_20191101
BSR,BSR_20191101
ALP,ALP_20191101
DAM,DAM_20191101
DEZ,DEZ_20191101
LTK,LTK_20191101
PMS,PMS_20191101
DIA,DIA_20191101
CIS,CIS_20191101
ROP,ROP_20191101
SPN,SPN_20191101
UAM,UAM_20191101
GUM,GUM_20191101
TIQ,TIQ_20191101
MAJ,MAJ_20191101
KWA,KWA_20191101
CXI,CXI_20191101
MDY,MDY_20191101
TKK,TKK_20191101
PNI,PNI_20191101
ROR,ROR_20191101
KSA,KSA_20191101
YAP,YAP_20191101
KNH,KNH_20191101
TTT,TTT_20191101
GNI,GNI_20191101
KHH,KHH_20191101
CYI,CYI_20191101
KYD,KYD_20191101
RMQ,RMQ_20191101
TNN,TNN_20191101
HSZ,HSZ_20191101
MZG,MZG_20191101
PIF,PIF_20191101
TSA,TSA_20191101
TPE,TPE_20191101
WOT,WOT_20191101
HUN,HUN_20191101
NRT,NRT_20191101
MMJ,MMJ_20191101
IBR,IBR_20191101
MUS,MUS_20191101
IWO,IWO_20191101
SHM,SHM_20191101
OBO,OBO_20191101
CTS,CTS_20191101
HKD,HKD_20191101
MMB,MMB_20191101
SHB,SHB_20191101
WKJ,WKJ_20191101
IKI,IKI_20191101
UBJ,UBJ_20191101
TSJ,TSJ_20191101
MBE,MBE_20191101
AKJ,AKJ_20191101
OIR,OIR_20191101
RIS,RIS_20191101
KUM,KUM_20191101
FUJ,FUJ_20191101
FUK,FUK_20191101
TNE,TNE_20191101
KOJ,KOJ_20191101
KMI,KMI_20191101
OIT,OIT_20191101
KKJ,KKJ_20191101
KMJ,KMJ_20191101
NGS,NGS_20191101
ASJ,ASJ_20191101
OKE,OKE_20191101
TKN,TKN_20191101
FKJ,FKJ_20191101
QGU,QGU_20191101
KMQ,KMQ_20191101
OKI,OKI_20191101
TOY,TOY_20191101
HIJ,HIJ_20191101
OKJ,OKJ_20191101
IZO,IZO_20191101
YGJ,YGJ_20191101
KCZ,KCZ_20191101
MYJ,MYJ_20191101
ITM,ITM_20191101
TTJ,TTJ_20191101
TKS,TKS_20191101
TAK,TAK_20191101
AOJ,AOJ_20191101
GAJ,GAJ_20191101
SDS,SDS_20191101
HHE,HHE_20191101
HNA,HNA_20191101
AXT,AXT_20191101
MSJ,MSJ_20191101
SDJ,SDJ_20191101
NJA,NJA_20191101
HAC,HAC_20191101
OIM,OIM_20191101
HND,HND_20191101
OKO,OKO_20191101
KWJ,KWJ_20191101
CHN,CHN_20191101
RSU,RSU_20191101
KAG,KAG_20191101
CJU,CJU_20191101
CHF,CHF_20191101
PUS,PUS_20191101
USN,USN_20191101
SSN,SSN_20191101
OSN,OSN_20191101
GMP,GMP_20191101
SWU,SWU_20191101
KPO,KPO_20191101
TAE,TAE_20191101
YEC,YEC_20191101
OKA,OKA_20191101
DNA,DNA_20191101
ISG,ISG_20191101
UEO,UEO_20191101
MMD,MMD_20191101
MMY,MMY_20191101
KTD,KTD_20191101
SHI,SHI_20191101
TRA,TRA_20191101
RNJ,RNJ_20191101
OGN,OGN_20191101
MNL,MNL_20191101
CBO,CBO_20191101
PAG,PAG_20191101
GES,GES_20191101
ZAM,ZAM_20191101
BAG,BAG_20191101
dayE,dayE_20191101
SJI,SJI_20191101
MBO,MBO_20191101
BQA,BQA_20191101
TAC,TAC_20191101
BCD,BCD_20191101
DGT,DGT_20191101
MPH,MPH_20191101
ILO,ILO_20191101
KLO,KLO_20191101
PPS,PPS_20191101
EUQ,EUQ_20191101
COC,COC_20191101
GHU,GHU_20191101
JNI,JNI_20191101
PRA,PRA_20191101
ROS,ROS_20191101
SFN,SFN_20191101
AEP,AEP_20191101
COR,COR_20191101
FDO,FDO_20191101
LPG,LPG_20191101
EPA,EPA_20191101
HOS,HOS_20191101
GNR,GNR_20191101
MDZ,MDZ_20191101
LGS,LGS_20191101
AFA,AFA_20191101
CTC,CTC_20191101
SDE,SDE_20191101
IRJ,IRJ_20191101
TUC,TUC_20191101
UAQ,UAQ_20191101
RCU,RCU_20191101
VDR,VDR_20191101
VME,VME_20191101
LUQ,LUQ_20191101
CNQ,CNQ_20191101
RES,RES_20191101
FMA,FMA_20191101
IGR,IGR_20191101
AOL,AOL_20191101
MCS,MCS_20191101
PSS,PSS_20191101
PRQ,PRQ_20191101
SLA,SLA_20191101
JUJ,JUJ_20191101
ORA,ORA_20191101
ELO,ELO_20191101
OYA,OYA_20191101
RCQ,RCQ_20191101
UZU,UZU_20191101
EHL,EHL_20191101
CRD,CRD_20191101
EQS,EQS_20191101
REL,REL_20191101
VDM,VDM_20191101
PMY,PMY_20191101
PUD,PUD_20191101
RGA,RGA_20191101
RGL,RGL_20191101
USH,USH_20191101
ULA,ULA_20191101
PMQ,PMQ_20191101
RZA,RZA_20191101
BHI,BHI_20191101
CSZ,CSZ_20191101
OVR,OVR_20191101
GPO,GPO_20191101
OYO,OYO_20191101
MDQ,MDQ_20191101
NQN,NQN_20191101
PEH,PEH_20191101
RSA,RSA_20191101
BRC,BRC_20191101
TDL,TDL_20191101
VLG,VLG_20191101
CUT,CUT_20191101
CPC,CPC_20191101
CDJ,CDJ_20191101
AQA,AQA_20191101
AJU,AJU_20191101
AFL,AFL_20191101
ARU,ARU_20191101
BEL,BEL_20191101
BGX,BGX_20191101
PLU,PLU_20191101
BFH,BFH_20191101
BSB,BSB_20191101
BAU,BAU_20191101
BVB,BVB_20191101
BPG,BPG_20191101
CAC,CAC_20191101
CNF,CNF_20191101
CGR,CGR_20191101
XAP,XAP_20191101
CLN,CLN_20191101
CCM,CCM_20191101
CAW,CAW_20191101
CMG,CMG_20191101
CWB,CWB_20191101
CRQ,CRQ_20191101
CXJ,CXJ_20191101
CGB,CGB_20191101
CZS,CZS_20191101
PPB,PPB_20191101
MAO,MAO_20191101
JCR,JCR_20191101
IGU,IGU_20191101
FLN,FLN_20191101
FEN,FEN_20191101
FOR,FOR_20191101
GIG,GIG_20191101
GJM,GJM_20191101
GYN,GYN_20191101
GRU,GRU_20191101
GUJ,GUJ_20191101
ATM,ATM_20191101
ITA,ITA_20191101
ITB,ITB_20191101
IOS,IOS_20191101
IPN,IPN_20191101
ITR,ITR_20191101
IMP,IMP_20191101
JDF,JDF_20191101
JPA,JPA_20191101
JOI,JOI_20191101
CPV,CPV_20191101
VCP,VCP_20191101
LAJ,LAJ_20191101
LIP,LIP_20191101
LDB,LDB_20191101
LAZ,LAZ_20191101
MAB,MAB_20191101
MEU,MEU_20191101
MGF,MGF_20191101
MOC,MOC_20191101
PLL,PLL_20191101
MCZ,MCZ_20191101
MCP,MCP_20191101
MVF,MVF_20191101
MNX,MNX_20191101
NVT,NVT_20191101
GEL,GEL_20191101
NAT,NAT_20191101
OYK,OYK_20191101
POA,POA_20191101
PHB,PHB_20191101
POO,POO_20191101
PFB,PFB_20191101
PET,PET_20191101
PNZ,PNZ_20191101
PNB,PNB_20191101
PMG,PMG_20191101
PVH,PVH_20191101
RBR,RBR_20191101
REC,REC_20191101
SDU,SDU_20191101
RAO,RAO_20191101
SNZ,SNZ_20191101
SJK,SJK_20191101
SLZ,SLZ_20191101
CGH,CGH_20191101
SJP,SJP_20191101
SSZ,SSZ_20191101
SSA,SSA_20191101
TMT,TMT_20191101
THE,THE_20191101
TFF,TFF_20191101
TRQ,TRQ_20191101
TEC,TEC_20191101
TBT,TBT_20191101
TUR,TUR_20191101
SJL,SJL_20191101
PAV,PAV_20191101
URG,URG_20191101
UDI,UDI_20191101
UBA,UBA_20191101
VAG,VAG_20191101
BVH,BVH_20191101
VIX,VIX_20191101
QPS,QPS_20191101
ARI,ARI_20191101
BBA,BBA_20191101
CCH,CCH_20191101
CJC,CJC_20191101
YAI,YAI_20191101
PUQ,PUQ_20191101
GXQ,GXQ_20191101
IQQ,IQQ_20191101
SCL,SCL_20191101
ANF,ANF_20191101
WPR,WPR_20191101
FFU,FFU_20191101
LSQ,LSQ_20191101
WPU,WPU_20191101
CCP,CCP_20191101
IPC,IPC_20191101
ZOS,ZOS_20191101
VLR,VLR_20191101
QRC,QRC_20191101
TNM,TNM_20191101
LSC,LSC_20191101
PZS,PZS_20191101
PMC,PMC_20191101
WCH,WCH_20191101
ZAL,ZAL_20191101
ATF,ATF_20191101
OCC,OCC_20191101
CUE,CUE_20191101
GPS,GPS_20191101
GYE,GYE_20191101
LTX,LTX_20191101
MRR,MRR_20191101
XMS,XMS_20191101
MCH,MCH_20191101
MEC,MEC_20191101
PVO,PVO_20191101
UIO,UIO_20191101
ETR,ETR_20191101
SNC,SNC_20191101
TPC,TPC_20191101
TUA,TUA_20191101
ASU,ASU_20191101
AYO,AYO_20191101
CIO,CIO_20191101
ESG,ESG_20191101
PIL,PIL_20191101
AXM,AXM_20191101
PUU,PUU_20191101
ELB,ELB_20191101
BGA,BGA_20191101
BOG,BOG_20191101
BAQ,BAQ_20191101
BSC,BSC_20191101
BUN,BUN_20191101
CUC,CUC_20191101
CTG,CTG_20191101
CLO,CLO_20191101
TCO,TCO_20191101
CZU,CZU_20191101
EJA,EJA_20191101
FLA,FLA_20191101
GIR,GIR_20191101
GPI,GPI_20191101
IBE,IBE_20191101
IPI,IPI_20191101
APO,APO_20191101
MCJ,MCJ_20191101
LET,LET_20191101
EOH,EOH_20191101
MGN,MGN_20191101
MTR,MTR_20191101
MVP,MVP_20191101
MZL,MZL_20191101
NVA,NVA_20191101
OCV,OCV_20191101
OTU,OTU_20191101
PCR,PCR_20191101
PEI,PEI_20191101
PTX,PTX_20191101
PPN,PPN_20191101
PSO,PSO_20191101
PVA,PVA_20191101
MQU,MQU_20191101
MDE,MDE_20191101
RCH,RCH_20191101
SJE,SJE_20191101
SMR,SMR_20191101
ADZ,ADZ_20191101
SVI,SVI_20191101
TME,TME_20191101
AUC,AUC_20191101
UIB,UIB_20191101
ULQ,ULQ_20191101
VUP,VUP_20191101
VVC,VVC_20191101
BJO,BJO_20191101
CBB,CBB_20191101
CCA,CCA_20191101
CIJ,CIJ_20191101
LPB,LPB_20191101
ORU,ORU_20191101
POI,POI_20191101
PSZ,PSZ_20191101
SBL,SBL_20191101
SRE,SRE_20191101
TJA,TJA_20191101
TDD,TDD_20191101
VLM,VLM_20191101
VVI,VVI_20191101
BYC,BYC_20191101
PBM,PBM_20191101
CAY,CAY_20191101
OYP,OYP_20191101
AOP,AOP_20191101
IBP,IBP_20191101
PCL,PCL_20191101
CHM,CHM_20191101
CIX,CIX_20191101
AYP,AYP_20191101
ANS,ANS_20191101
ATA,ATA_20191101
LIM,LIM_20191101
JJI,JJI_20191101
JAU,JAU_20191101
JUL,JUL_20191101
ILQ,ILQ_20191101
TBP,TBP_20191101
YMS,YMS_20191101
CHH,CHH_20191101
IQT,IQT_20191101
AQP,AQP_20191101
TRU,TRU_20191101
PIO,PIO_20191101
TPP,TPP_20191101
TCQ,TCQ_20191101
PEM,PEM_20191101
PIU,PIU_20191101
TYL,TYL_20191101
CUZ,CUZ_20191101
DZO,DZO_20191101
MVD,MVD_20191101
STY,STY_20191101
AGV,AGV_20191101
AAO,AAO_20191101
BLA,BLA_20191101
BNS,BNS_20191101
BRM,BRM_20191101
CBL,CBL_20191101
CXA,CXA_20191101
CLZ,CLZ_20191101
CAJ,CAJ_20191101
VCR,VCR_20191101
CUP,CUP_20191101
CZE,CZE_20191101
CUM,CUM_20191101
EOR,EOR_20191101
EOZ,EOZ_20191101
GDO,GDO_20191101
GUI,GUI_20191101
GUQ,GUQ_20191101
HGE,HGE_20191101
ICC,ICC_20191101
LSP,LSP_20191101
LFR,LFR_20191101
MAR,MAR_20191101
MRD,MRD_20191101
PMV,PMV_20191101
CCS,CCS_20191101
MUN,MUN_20191101
PYH,PYH_20191101
PBL,PBL_20191101
SCI,SCI_20191101
PZO,PZO_20191101
PTM,PTM_20191101
SVZ,SVZ_20191101
SBB,SBB_20191101
SNV,SNV_20191101
STD,STD_20191101
SNF,SNF_20191101
SFD,SFD_20191101
SOM,SOM_20191101
STB,STB_20191101
TUV,TUV_20191101
TMO,TMO_20191101
VLN,VLN_20191101
VLV,VLV_20191101
VDP,VDP_20191101
LTM,LTM_20191101
ANU,ANU_20191101
BGI,BGI_20191101
DCF,DCF_20191101
DOM,DOM_20191101
FDF,FDF_20191101
SFG,SFG_20191101
PTP,PTP_20191101
GND,GND_20191101
STT,STT_20191101
STX,STX_20191101
BQN,BQN_20191101
FAJ,FAJ_20191101
SIG,SIG_20191101
MAZ,MAZ_20191101
PSE,PSE_20191101
SJU,SJU_20191101
SKB,SKB_20191101
SLU,SLU_20191101
UVF,UVF_20191101
AUA,AUA_20191101
BON,BON_20191101
CUR,CUR_20191101
EUX,EUX_20191101
SXM,SXM_20191101
AXA,AXA_20191101
TAB,TAB_20191101
POS,POS_20191101
EIS,EIS_20191101
CIW,CIW_20191101
MQS,MQS_20191101
SVD,SVD_20191101
ALA,ALA_20191101
BXH,BXH_20191101
TSE,TSE_20191101
DMB,DMB_20191101
FRU,FRU_20191101
OSS,OSS_20191101
CIT,CIT_20191101
URA,URA_20191101
PWQ,PWQ_20191101
PLX,PLX_20191101
AKX,AKX_20191101
GYD,GYD_20191101
YKS,YKS_20191101
MJZ,MJZ_20191101
BQS,BQS_20191101
KHV,KHV_20191101
PVS,PVS_20191101
GDX,GDX_20191101
PWE,PWE_20191101
PKC,PKC_20191101
UUS,UUS_20191101
VVO,VVO_20191101
HTA,HTA_20191101
BTK,BTK_20191101
IKT,IKT_20191101
UUD,UUD_20191101
KBP,KBP_20191101
DOK,DOK_20191101
DNK,DNK_20191101
SIP,SIP_20191101
IEV,IEV_20191101
LWO,LWO_20191101
ODS,ODS_20191101
LED,LED_20191101
MMK,MMK_20191101
GME,GME_20191101
VTB,VTB_20191101
KGD,KGD_20191101
MHP,MHP_20191101
MSQ,MSQ_20191101
ABA,ABA_20191101
BAX,BAX_20191101
KEJ,KEJ_20191101
OMS,OMS_20191101
KRR,KRR_20191101
MCX,MCX_20191101
MRV,MRV_20191101
STW,STW_20191101
ROV,ROV_20191101
AER,AER_20191101
ASF,ASF_20191101
VOG,VOG_20191101
CEK,CEK_20191101
MQF,MQF_20191101
NJC,NJC_20191101
PEE,PEE_20191101
SGC,SGC_20191101
SVX,SVX_20191101
ASB,ASB_20191101
KRW,KRW_20191101
CRZ,CRZ_20191101
DYU,DYU_20191101
BHK,BHK_20191101
SKD,SKD_20191101
TAS,TAS_20191101
BZK,BZK_20191101
SVO,SVO_20191101
KLD,KLD_20191101
VOZ,VOZ_20191101
VKO,VKO_20191101
SCW,SCW_20191101
KZN,KZN_20191101
REN,REN_20191101
UFA,UFA_20191101
KUF,KUF_20191101
KZC,KZC_20191101
PNH,PNH_20191101
REP,REP_20191101
TNX,TNX_20191101
CXB,CXB_20191101
CGP,CGP_20191101
IRD,IRD_20191101
JSR,JSR_20191101
RJH,RJH_20191101
SPD,SPD_20191101
ZYL,ZYL_20191101
DAC,DAC_20191101
HKG,HKG_20191101
LPQ,LPQ_20191101
PKZ,PKZ_20191101
ZVK,ZVK_20191101
NEU,NEU_20191101
VTE,VTE_20191101
MFM,MFM_20191101
PBH,PBH_20191101
MLE,MLE_20191101
DMK,DMK_20191101
Kday,Kday_20191101
UTP,UTP_20191101
LPT,LPT_20191101
PRH,PRH_20191101
HHQ,HHQ_20191101
TKH,TKH_20191101
PHS,PHS_20191101
NAW,NAW_20191101
KBV,KBV_20191101
SGZ,SGZ_20191101
PAN,PAN_20191101
USM,USM_20191101
HKT,HKT_20191101
UNN,UNN_20191101
HDY,HDY_20191101
TST,TST_20191101
UTH,UTH_20191101
SNO,SNO_20191101
PXR,PXR_20191101
LOE,LOE_20191101
DAD,DAD_20191101
HAN,HAN_20191101
NHA,NHA_20191101
HUI,HUI_20191101
PQC,PQC_20191101
SGN,SGN_20191101
UPG,UPG_20191101
BIK,BIK_20191101
NBX,NBX_20191101
TIM,TIM_20191101
DJJ,DJJ_20191101
WMX,WMX_20191101
MKQ,MKQ_20191101
GTO,GTO_20191101
PLW,PLW_20191101
MDC,MDC_20191101
PSJ,PSJ_20191101
OTI,OTI_20191101
TTE,TTE_20191101
LUW,LUW_20191101
FKQ,FKQ_20191101
KNG,KNG_20191101
BXB,BXB_20191101
MKW,MKW_20191101
SOQ,SOQ_20191101
BTU,BTU_20191101
KCH,KCH_20191101
LMN,LMN_20191101
MUR,MUR_20191101
MYY,MYY_20191101
SBW,SBW_20191101
LDU,LDU_20191101
BKI,BKI_20191101
LBU,LBU_20191101
TWU,TWU_20191101
BWN,BWN_20191101
PKU,PKU_20191101
DUM,DUM_20191101
CGK,CGK_20191101
GNS,GNS_20191101
AEG,AEG_20191101
