GKA,GKA_20200103
VBS,VBS_20200103
TRS,TRS_20200103
RMI,RMI_20200103
VIC,VIC_20200103
QPA,QPA_20200103
VRN,VRN_20200103
VCE,VCE_20200103
SAY,SAY_20200103
CIA,CIA_20200103
FCO,FCO_20200103
EBA,EBA_20200103
QLT,QLT_20200103
NAP,NAP_20200103
PSA,PSA_20200103
FLR,FLR_20200103
GRS,GRS_20200103
PEG,PEG_20200103
LJU,LJU_20200103
MBX,MBX_20200103
POW,POW_20200103
UHE,UHE_20200103
KLV,KLV_20200103
OSR,OSR_20200103
PED,PED_20200103
PRV,PRV_20200103
PRG,PRG_20200103
BRQ,BRQ_20200103
VOD,VOD_20200103
TLV,TLV_20200103
BEV,BEV_20200103
ETH,ETH_20200103
EIY,EIY_20200103
HFA,HFA_20200103
RPN,RPN_20200103
MTZ,MTZ_20200103
VTM,VTM_20200103
VDA,VDA_20200103
MIP,MIP_20200103
SDV,SDV_20200103
MLA,MLA_20200103
GRZ,GRZ_20200103
INN,INN_20200103
LNZ,LNZ_20200103
SZG,SZG_20200103
VIE,VIE_20200103
AVR,AVR_20200103
SMA,SMA_20200103
BGC,BGC_20200103
BYJ,BYJ_20200103
BGZ,BGZ_20200103
CAT,CAT_20200103
FLW,FLW_20200103
FAO,FAO_20200103
GRW,GRW_20200103
HOR,HOR_20200103
TER,TER_20200103
QLR,QLR_20200103
PDL,PDL_20200103
PIX,PIX_20200103
PRM,PRM_20200103
OPO,OPO_20200103
PXO,PXO_20200103
LIS,LIS_20200103
SJZ,SJZ_20200103
VRL,VRL_20200103
VSE,VSE_20200103
OMO,OMO_20200103
SJJ,SJJ_20200103
ARW,ARW_20200103
BCM,BCM_20200103
BAY,BAY_20200103
BBU,BBU_20200103
CND,CND_20200103
CLJ,CLJ_20200103
CSB,CSB_20200103
CRA,CRA_20200103
IAS,IAS_20200103
OMR,OMR_20200103
OTP,OTP_20200103
SBZ,SBZ_20200103
SUJ,SUJ_20200103
SCV,SCV_20200103
TCE,TCE_20200103
TGM,TGM_20200103
TSR,TSR_20200103
GVA,GVA_20200103
SIR,SIR_20200103
EML,EML_20200103
LUG,LUG_20200103
BRN,BRN_20200103
ZHI,ZHI_20200103
ZRH,ZRH_20200103
ACH,ACH_20200103
SMV,SMV_20200103
ESB,ESB_20200103
ANK,ANK_20200103
ADA,ADA_20200103
UAB,UAB_20200103
AFY,AFY_20200103
AYT,AYT_20200103
GZT,GZT_20200103
KYA,KYA_20200103
MZH,MZH_20200103
VAS,VAS_20200103
MLX,MLX_20200103
ASR,ASR_20200103
TJK,TJK_20200103
DNZ,DNZ_20200103
ISL,ISL_20200103
BZI,BZI_20200103
BDM,BDM_20200103
ESK,ESK_20200103
ADB,ADB_20200103
IGL,IGL_20200103
KCO,KCO_20200103
DLM,DLM_20200103
BXN,BXN_20200103
EZS,EZS_20200103
DIY,DIY_20200103
ERC,ERC_20200103
ERZ,ERZ_20200103
TZX,TZX_20200103
VAN,VAN_20200103
BAL,BAL_20200103
SXZ,SXZ_20200103
BZY,BZY_20200103
KIV,KIV_20200103
OHD,OHD_20200103
SKP,SKP_20200103
GIB,GIB_20200103
BEG,BEG_20200103
INI,INI_20200103
TGD,TGD_20200103
PRN,PRN_20200103
TIV,TIV_20200103
BTS,BTS_20200103
KSC,KSC_20200103
PZY,PZY_20200103
SLD,SLD_20200103
TAT,TAT_20200103
NCA,NCA_20200103
PLS,PLS_20200103
XSC,XSC_20200103
BRX,BRX_20200103
CBJ,CBJ_20200103
LRM,LRM_20200103
PUJ,PUJ_20200103
POP,POP_20200103
SDQ,SDQ_20200103
STI,STI_20200103
CBV,CBV_20200103
GUA,GUA_20200103
RER,RER_20200103
GSJ,GSJ_20200103
LCE,LCE_20200103
SAP,SAP_20200103
GJA,GJA_20200103
RTB,RTB_20200103
TEA,TEA_20200103
TGU,TGU_20200103
TJI,TJI_20200103
OCJ,OCJ_20200103
KIN,KIN_20200103
MBJ,MBJ_20200103
POT,POT_20200103
KTP,KTP_20200103
ACA,ACA_20200103
NTR,NTR_20200103
AGU,AGU_20200103
HUX,HUX_20200103
CVJ,CVJ_20200103
ACN,ACN_20200103
CME,CME_20200103
NCG,NCG_20200103
CUL,CUL_20200103
CTM,CTM_20200103
CEN,CEN_20200103
CPE,CPE_20200103
CJS,CJS_20200103
CUU,CUU_20200103
CVM,CVM_20200103
CZM,CZM_20200103
DGO,DGO_20200103
TPQ,TPQ_20200103
ESE,ESE_20200103
GDL,GDL_20200103
GYM,GYM_20200103
TCN,TCN_20200103
HMO,HMO_20200103
CLQ,CLQ_20200103
ISJ,ISJ_20200103
SLW,SLW_20200103
IZT,IZT_20200103
LZC,LZC_20200103
LMM,LMM_20200103
BJX,BJX_20200103
LAP,LAP_20200103
LTO,LTO_20200103
MAM,MAM_20200103
MID,MID_20200103
MXL,MXL_20200103
MLM,MLM_20200103
MTT,MTT_20200103
LOV,LOV_20200103
MEX,MEX_20200103
MTY,MTY_20200103
MZT,MZT_20200103
NOG,NOG_20200103
NLD,NLD_20200103
OAX,OAX_20200103
PAZ,PAZ_20200103
PBC,PBC_20200103
PPE,PPE_20200103
PDS,PDS_20200103
UPN,UPN_20200103
PVR,PVR_20200103
PXM,PXM_20200103
QRO,QRO_20200103
REX,REX_20200103
SJD,SJD_20200103
SFH,SFH_20200103
SLP,SLP_20200103
TRC,TRC_20200103
TGZ,TGZ_20200103
TIJ,TIJ_20200103
TAM,TAM_20200103
TSL,TSL_20200103
TLC,TLC_20200103
TAP,TAP_20200103
CUN,CUN_20200103
VSA,VSA_20200103
VER,VER_20200103
ZCL,ZCL_20200103
ZIH,ZIH_20200103
ZMM,ZMM_20200103
ZLO,ZLO_20200103
BEF,BEF_20200103
MGA,MGA_20200103
PUZ,PUZ_20200103
BOC,BOC_20200103
CHX,CHX_20200103
DAV,DAV_20200103
BLB,BLB_20200103
PAC,PAC_20200103
SYP,SYP_20200103
PTY,PTY_20200103
BAI,BAI_20200103
OTR,OTR_20200103
JAP,JAP_20200103
GLF,GLF_20200103
GPL,GPL_20200103
LIR,LIR_20200103
LSL,LSL_20200103
LIO,LIO_20200103
NOB,NOB_20200103
SJO,SJO_20200103
PMZ,PMZ_20200103
XQP,XQP_20200103
TOO,TOO_20200103
SAL,SAL_20200103
CYA,CYA_20200103
CAP,CAP_20200103
JAK,JAK_20200103
PAP,PAP_20200103
BCA,BCA_20200103
BYM,BYM_20200103
AVI,AVI_20200103
CCC,CCC_20200103
CFG,CFG_20200103
CYO,CYO_20200103
CMW,CMW_20200103
SCU,SCU_20200103
NBW,NBW_20200103
GAO,GAO_20200103
HAV,HAV_20200103
HOG,HOG_20200103
LCL,LCL_20200103
MOA,MOA_20200103
MZO,MZO_20200103
GER,GER_20200103
UPB,UPB_20200103
QPD,QPD_20200103
SNU,SNU_20200103
SZJ,SZJ_20200103
USS,USS_20200103
VRA,VRA_20200103
VTU,VTU_20200103
CYB,CYB_20200103
GCM,GCM_20200103
MAY,MAY_20200103
ASD,ASD_20200103
MHH,MHH_20200103
SAQ,SAQ_20200103
AXP,AXP_20200103
TCB,TCB_20200103
CCZ,CCZ_20200103
GHC,GHC_20200103
BIM,BIM_20200103
GGT,GGT_20200103
ELH,ELH_20200103
GHB,GHB_20200103
NMC,NMC_20200103
RSD,RSD_20200103
TYM,TYM_20200103
FPO,FPO_20200103
IGA,IGA_20200103
LGI,LGI_20200103
SML,SML_20200103
MYG,MYG_20200103
NAS,NAS_20200103
DCT,DCT_20200103
RCY,RCY_20200103
ZSA,ZSA_20200103
BZE,BZE_20200103
AIT,AIT_20200103
RAR,RAR_20200103
NAN,NAN_20200103
SUV,SUV_20200103
TBU,TBU_20200103
VAV,VAV_20200103
TRW,TRW_20200103
TBF,TBF_20200103
WLS,WLS_20200103
APW,APW_20200103
PPG,PPG_20200103
RUR,RUR_20200103
TUB,TUB_20200103
AAA,AAA_20200103
FGU,FGU_20200103
TIH,TIH_20200103
REA,REA_20200103
FAV,FAV_20200103
XMH,XMH_20200103
GMR,GMR_20200103
KKR,KKR_20200103
MKP,MKP_20200103
PKP,PKP_20200103
TKP,TKP_20200103
AXR,AXR_20200103
MVT,MVT_20200103
TKX,TKX_20200103
BOB,BOB_20200103
RGI,RGI_20200103
HUH,HUH_20200103
MOZ,MOZ_20200103
HOI,HOI_20200103
MAU,MAU_20200103
RFP,RFP_20200103
VLI,VLI_20200103
KNQ,KNQ_20200103
KOC,KOC_20200103
LIF,LIF_20200103
GEA,GEA_20200103
MEE,MEE_20200103
TOU,TOU_20200103
UVE,UVE_20200103
NOU,NOU_20200103
AKL,AKL_20200103
TUO,TUO_20200103
AMZ,AMZ_20200103
CHC,CHC_20200103
DUD,DUD_20200103
GIS,GIS_20200103
GTN,GTN_20200103
HKK,HKK_20200103
HLZ,HLZ_20200103
KKE,KKE_20200103
KAT,KAT_20200103
ALR,ALR_20200103
MON,MON_20200103
TEU,TEU_20200103
MRO,MRO_20200103
NPL,NPL_20200103
NSN,NSN_20200103
IVC,IVC_20200103
OHA,OHA_20200103
OAM,OAM_20200103
PMR,PMR_20200103
PPQ,PPQ_20200103
ZQN,ZQN_20200103
ROT,ROT_20200103
TRG,TRG_20200103
TIU,TIU_20200103
TWZ,TWZ_20200103
BHE,BHE_20200103
WKA,WKA_20200103
WHK,WHK_20200103
WLG,WLG_20200103
WIR,WIR_20200103
WRE,WRE_20200103
WSZ,WSZ_20200103
WAG,WAG_20200103
BAH,BAH_20200103
AHB,AHB_20200103
HOF,HOF_20200103
ABT,ABT_20200103
BHH,BHH_20200103
DMM,DMM_20200103
DHA,DHA_20200103
GIZ,GIZ_20200103
ELQ,ELQ_20200103
URY,URY_20200103
HAS,HAS_20200103
QJB,QJB_20200103
JED,JED_20200103
KMC,KMC_20200103
MED,MED_20200103
EAM,EAM_20200103
AQI,AQI_20200103
RAH,RAH_20200103
RUH,RUH_20200103
RAE,RAE_20200103
SHW,SHW_20200103
SLF,SLF_20200103
TUU,TUU_20200103
TIF,TIF_20200103
TUI,TUI_20200103
EJH,EJH_20200103
YNB,YNB_20200103
AMM,AMM_20200103
ADJ,ADJ_20200103
AQJ,AQJ_20200103
OMF,OMF_20200103
KWI,KWI_20200103
BEY,BEY_20200103
KYE,KYE_20200103
AUH,AUH_20200103
AZI,AZI_20200103
DHF,DHF_20200103
DXB,DXB_20200103
FJR,FJR_20200103
RKT,RKT_20200103
SHJ,SHJ_20200103
KHS,KHS_20200103
MSH,MSH_20200103
MCT,MCT_20200103
SLL,SLL_20200103
TTH,TTH_20200103
BHW,BHW_20200103
LYP,LYP_20200103
GWD,GWD_20200103
GIL,GIL_20200103
JAG,JAG_20200103
KHI,KHI_20200103
LHE,LHE_20200103
XJM,XJM_20200103
MFG,MFG_20200103
MWD,MWD_20200103
MJD,MJD_20200103
MUX,MUX_20200103
WNS,WNS_20200103
PJG,PJG_20200103
PSI,PSI_20200103
PEW,PEW_20200103
UET,UET_20200103
RYK,RYK_20200103
RAZ,RAZ_20200103
SKZ,SKZ_20200103
Sday,Sday_20200103
SUL,SUL_20200103
BDN,BDN_20200103
WAF,WAF_20200103
PZH,PZH_20200103
BSR,BSR_20200103
ALP,ALP_20200103
DAM,DAM_20200103
DEZ,DEZ_20200103
LTK,LTK_20200103
PMS,PMS_20200103
DIA,DIA_20200103
CIS,CIS_20200103
ROP,ROP_20200103
SPN,SPN_20200103
UAM,UAM_20200103
GUM,GUM_20200103
TIQ,TIQ_20200103
MAJ,MAJ_20200103
KWA,KWA_20200103
CXI,CXI_20200103
MDY,MDY_20200103
TKK,TKK_20200103
PNI,PNI_20200103
ROR,ROR_20200103
KSA,KSA_20200103
YAP,YAP_20200103
KNH,KNH_20200103
TTT,TTT_20200103
GNI,GNI_20200103
KHH,KHH_20200103
CYI,CYI_20200103
KYD,KYD_20200103
RMQ,RMQ_20200103
TNN,TNN_20200103
HSZ,HSZ_20200103
MZG,MZG_20200103
PIF,PIF_20200103
TSA,TSA_20200103
TPE,TPE_20200103
WOT,WOT_20200103
HUN,HUN_20200103
NRT,NRT_20200103
MMJ,MMJ_20200103
IBR,IBR_20200103
MUS,MUS_20200103
IWO,IWO_20200103
SHM,SHM_20200103
OBO,OBO_20200103
CTS,CTS_20200103
HKD,HKD_20200103
MMB,MMB_20200103
SHB,SHB_20200103
WKJ,WKJ_20200103
IKI,IKI_20200103
UBJ,UBJ_20200103
TSJ,TSJ_20200103
MBE,MBE_20200103
AKJ,AKJ_20200103
OIR,OIR_20200103
RIS,RIS_20200103
KUM,KUM_20200103
FUJ,FUJ_20200103
FUK,FUK_20200103
TNE,TNE_20200103
KOJ,KOJ_20200103
KMI,KMI_20200103
OIT,OIT_20200103
KKJ,KKJ_20200103
KMJ,KMJ_20200103
NGS,NGS_20200103
ASJ,ASJ_20200103
OKE,OKE_20200103
TKN,TKN_20200103
FKJ,FKJ_20200103
QGU,QGU_20200103
KMQ,KMQ_20200103
OKI,OKI_20200103
TOY,TOY_20200103
HIJ,HIJ_20200103
OKJ,OKJ_20200103
IZO,IZO_20200103
YGJ,YGJ_20200103
KCZ,KCZ_20200103
MYJ,MYJ_20200103
ITM,ITM_20200103
TTJ,TTJ_20200103
TKS,TKS_20200103
TAK,TAK_20200103
AOJ,AOJ_20200103
GAJ,GAJ_20200103
SDS,SDS_20200103
HHE,HHE_20200103
HNA,HNA_20200103
AXT,AXT_20200103
MSJ,MSJ_20200103
SDJ,SDJ_20200103
NJA,NJA_20200103
HAC,HAC_20200103
OIM,OIM_20200103
HND,HND_20200103
OKO,OKO_20200103
KWJ,KWJ_20200103
CHN,CHN_20200103
RSU,RSU_20200103
KAG,KAG_20200103
CJU,CJU_20200103
CHF,CHF_20200103
PUS,PUS_20200103
USN,USN_20200103
SSN,SSN_20200103
OSN,OSN_20200103
GMP,GMP_20200103
SWU,SWU_20200103
KPO,KPO_20200103
TAE,TAE_20200103
YEC,YEC_20200103
OKA,OKA_20200103
DNA,DNA_20200103
ISG,ISG_20200103
UEO,UEO_20200103
MMD,MMD_20200103
MMY,MMY_20200103
KTD,KTD_20200103
SHI,SHI_20200103
TRA,TRA_20200103
RNJ,RNJ_20200103
OGN,OGN_20200103
MNL,MNL_20200103
CBO,CBO_20200103
PAG,PAG_20200103
GES,GES_20200103
ZAM,ZAM_20200103
BAG,BAG_20200103
dayE,dayE_20200103
SJI,SJI_20200103
MBO,MBO_20200103
BQA,BQA_20200103
TAC,TAC_20200103
BCD,BCD_20200103
DGT,DGT_20200103
MPH,MPH_20200103
ILO,ILO_20200103
KLO,KLO_20200103
PPS,PPS_20200103
EUQ,EUQ_20200103
COC,COC_20200103
GHU,GHU_20200103
JNI,JNI_20200103
PRA,PRA_20200103
ROS,ROS_20200103
SFN,SFN_20200103
AEP,AEP_20200103
COR,COR_20200103
FDO,FDO_20200103
LPG,LPG_20200103
EPA,EPA_20200103
HOS,HOS_20200103
GNR,GNR_20200103
MDZ,MDZ_20200103
LGS,LGS_20200103
AFA,AFA_20200103
CTC,CTC_20200103
SDE,SDE_20200103
IRJ,IRJ_20200103
TUC,TUC_20200103
UAQ,UAQ_20200103
RCU,RCU_20200103
VDR,VDR_20200103
VME,VME_20200103
LUQ,LUQ_20200103
CNQ,CNQ_20200103
RES,RES_20200103
FMA,FMA_20200103
IGR,IGR_20200103
AOL,AOL_20200103
MCS,MCS_20200103
PSS,PSS_20200103
PRQ,PRQ_20200103
SLA,SLA_20200103
JUJ,JUJ_20200103
ORA,ORA_20200103
ELO,ELO_20200103
OYA,OYA_20200103
RCQ,RCQ_20200103
UZU,UZU_20200103
EHL,EHL_20200103
CRD,CRD_20200103
EQS,EQS_20200103
REL,REL_20200103
VDM,VDM_20200103
PMY,PMY_20200103
PUD,PUD_20200103
RGA,RGA_20200103
RGL,RGL_20200103
USH,USH_20200103
ULA,ULA_20200103
PMQ,PMQ_20200103
RZA,RZA_20200103
BHI,BHI_20200103
CSZ,CSZ_20200103
OVR,OVR_20200103
GPO,GPO_20200103
OYO,OYO_20200103
MDQ,MDQ_20200103
NQN,NQN_20200103
PEH,PEH_20200103
RSA,RSA_20200103
BRC,BRC_20200103
TDL,TDL_20200103
VLG,VLG_20200103
CUT,CUT_20200103
CPC,CPC_20200103
CDJ,CDJ_20200103
AQA,AQA_20200103
AJU,AJU_20200103
AFL,AFL_20200103
ARU,ARU_20200103
BEL,BEL_20200103
BGX,BGX_20200103
PLU,PLU_20200103
BFH,BFH_20200103
BSB,BSB_20200103
BAU,BAU_20200103
BVB,BVB_20200103
BPG,BPG_20200103
CAC,CAC_20200103
CNF,CNF_20200103
CGR,CGR_20200103
XAP,XAP_20200103
CLN,CLN_20200103
CCM,CCM_20200103
CAW,CAW_20200103
CMG,CMG_20200103
CWB,CWB_20200103
CRQ,CRQ_20200103
CXJ,CXJ_20200103
CGB,CGB_20200103
CZS,CZS_20200103
PPB,PPB_20200103
MAO,MAO_20200103
JCR,JCR_20200103
IGU,IGU_20200103
FLN,FLN_20200103
FEN,FEN_20200103
FOR,FOR_20200103
GIG,GIG_20200103
GJM,GJM_20200103
GYN,GYN_20200103
GRU,GRU_20200103
GUJ,GUJ_20200103
ATM,ATM_20200103
ITA,ITA_20200103
ITB,ITB_20200103
IOS,IOS_20200103
IPN,IPN_20200103
ITR,ITR_20200103
IMP,IMP_20200103
JDF,JDF_20200103
JPA,JPA_20200103
JOI,JOI_20200103
CPV,CPV_20200103
VCP,VCP_20200103
LAJ,LAJ_20200103
LIP,LIP_20200103
LDB,LDB_20200103
LAZ,LAZ_20200103
MAB,MAB_20200103
MEU,MEU_20200103
MGF,MGF_20200103
MOC,MOC_20200103
PLL,PLL_20200103
MCZ,MCZ_20200103
MCP,MCP_20200103
MVF,MVF_20200103
MNX,MNX_20200103
NVT,NVT_20200103
GEL,GEL_20200103
NAT,NAT_20200103
OYK,OYK_20200103
POA,POA_20200103
PHB,PHB_20200103
POO,POO_20200103
PFB,PFB_20200103
PET,PET_20200103
PNZ,PNZ_20200103
PNB,PNB_20200103
PMG,PMG_20200103
PVH,PVH_20200103
RBR,RBR_20200103
REC,REC_20200103
SDU,SDU_20200103
RAO,RAO_20200103
SNZ,SNZ_20200103
SJK,SJK_20200103
SLZ,SLZ_20200103
CGH,CGH_20200103
SJP,SJP_20200103
SSZ,SSZ_20200103
SSA,SSA_20200103
TMT,TMT_20200103
THE,THE_20200103
TFF,TFF_20200103
TRQ,TRQ_20200103
TEC,TEC_20200103
TBT,TBT_20200103
TUR,TUR_20200103
SJL,SJL_20200103
PAV,PAV_20200103
URG,URG_20200103
UDI,UDI_20200103
UBA,UBA_20200103
VAG,VAG_20200103
BVH,BVH_20200103
VIX,VIX_20200103
QPS,QPS_20200103
ARI,ARI_20200103
BBA,BBA_20200103
CCH,CCH_20200103
CJC,CJC_20200103
YAI,YAI_20200103
PUQ,PUQ_20200103
GXQ,GXQ_20200103
IQQ,IQQ_20200103
SCL,SCL_20200103
ANF,ANF_20200103
WPR,WPR_20200103
FFU,FFU_20200103
LSQ,LSQ_20200103
WPU,WPU_20200103
CCP,CCP_20200103
IPC,IPC_20200103
ZOS,ZOS_20200103
VLR,VLR_20200103
QRC,QRC_20200103
TNM,TNM_20200103
LSC,LSC_20200103
PZS,PZS_20200103
PMC,PMC_20200103
WCH,WCH_20200103
ZAL,ZAL_20200103
ATF,ATF_20200103
OCC,OCC_20200103
CUE,CUE_20200103
GPS,GPS_20200103
GYE,GYE_20200103
LTX,LTX_20200103
MRR,MRR_20200103
XMS,XMS_20200103
MCH,MCH_20200103
MEC,MEC_20200103
PVO,PVO_20200103
UIO,UIO_20200103
ETR,ETR_20200103
SNC,SNC_20200103
TPC,TPC_20200103
TUA,TUA_20200103
ASU,ASU_20200103
AYO,AYO_20200103
CIO,CIO_20200103
ESG,ESG_20200103
PIL,PIL_20200103
AXM,AXM_20200103
PUU,PUU_20200103
ELB,ELB_20200103
BGA,BGA_20200103
BOG,BOG_20200103
BAQ,BAQ_20200103
BSC,BSC_20200103
BUN,BUN_20200103
CUC,CUC_20200103
CTG,CTG_20200103
CLO,CLO_20200103
TCO,TCO_20200103
CZU,CZU_20200103
EJA,EJA_20200103
FLA,FLA_20200103
GIR,GIR_20200103
GPI,GPI_20200103
IBE,IBE_20200103
IPI,IPI_20200103
APO,APO_20200103
MCJ,MCJ_20200103
LET,LET_20200103
EOH,EOH_20200103
MGN,MGN_20200103
MTR,MTR_20200103
MVP,MVP_20200103
MZL,MZL_20200103
NVA,NVA_20200103
OCV,OCV_20200103
OTU,OTU_20200103
PCR,PCR_20200103
PEI,PEI_20200103
PTX,PTX_20200103
PPN,PPN_20200103
PSO,PSO_20200103
PVA,PVA_20200103
MQU,MQU_20200103
MDE,MDE_20200103
RCH,RCH_20200103
SJE,SJE_20200103
SMR,SMR_20200103
ADZ,ADZ_20200103
SVI,SVI_20200103
TME,TME_20200103
AUC,AUC_20200103
UIB,UIB_20200103
ULQ,ULQ_20200103
VUP,VUP_20200103
VVC,VVC_20200103
BJO,BJO_20200103
CBB,CBB_20200103
CCA,CCA_20200103
CIJ,CIJ_20200103
LPB,LPB_20200103
ORU,ORU_20200103
POI,POI_20200103
PSZ,PSZ_20200103
SBL,SBL_20200103
SRE,SRE_20200103
TJA,TJA_20200103
TDD,TDD_20200103
VLM,VLM_20200103
VVI,VVI_20200103
BYC,BYC_20200103
PBM,PBM_20200103
CAY,CAY_20200103
OYP,OYP_20200103
AOP,AOP_20200103
IBP,IBP_20200103
PCL,PCL_20200103
CHM,CHM_20200103
CIX,CIX_20200103
AYP,AYP_20200103
ANS,ANS_20200103
ATA,ATA_20200103
LIM,LIM_20200103
JJI,JJI_20200103
JAU,JAU_20200103
JUL,JUL_20200103
ILQ,ILQ_20200103
TBP,TBP_20200103
YMS,YMS_20200103
CHH,CHH_20200103
IQT,IQT_20200103
AQP,AQP_20200103
TRU,TRU_20200103
PIO,PIO_20200103
TPP,TPP_20200103
TCQ,TCQ_20200103
PEM,PEM_20200103
PIU,PIU_20200103
TYL,TYL_20200103
CUZ,CUZ_20200103
DZO,DZO_20200103
MVD,MVD_20200103
STY,STY_20200103
AGV,AGV_20200103
AAO,AAO_20200103
BLA,BLA_20200103
BNS,BNS_20200103
BRM,BRM_20200103
CBL,CBL_20200103
CXA,CXA_20200103
CLZ,CLZ_20200103
CAJ,CAJ_20200103
VCR,VCR_20200103
CUP,CUP_20200103
CZE,CZE_20200103
CUM,CUM_20200103
EOR,EOR_20200103
EOZ,EOZ_20200103
GDO,GDO_20200103
GUI,GUI_20200103
GUQ,GUQ_20200103
HGE,HGE_20200103
ICC,ICC_20200103
LSP,LSP_20200103
LFR,LFR_20200103
MAR,MAR_20200103
MRD,MRD_20200103
PMV,PMV_20200103
CCS,CCS_20200103
MUN,MUN_20200103
PYH,PYH_20200103
PBL,PBL_20200103
SCI,SCI_20200103
PZO,PZO_20200103
PTM,PTM_20200103
SVZ,SVZ_20200103
SBB,SBB_20200103
SNV,SNV_20200103
STD,STD_20200103
SNF,SNF_20200103
SFD,SFD_20200103
SOM,SOM_20200103
STB,STB_20200103
TUV,TUV_20200103
TMO,TMO_20200103
VLN,VLN_20200103
VLV,VLV_20200103
VDP,VDP_20200103
LTM,LTM_20200103
ANU,ANU_20200103
BGI,BGI_20200103
DCF,DCF_20200103
DOM,DOM_20200103
FDF,FDF_20200103
SFG,SFG_20200103
PTP,PTP_20200103
GND,GND_20200103
STT,STT_20200103
STX,STX_20200103
BQN,BQN_20200103
FAJ,FAJ_20200103
SIG,SIG_20200103
MAZ,MAZ_20200103
PSE,PSE_20200103
SJU,SJU_20200103
SKB,SKB_20200103
SLU,SLU_20200103
UVF,UVF_20200103
AUA,AUA_20200103
BON,BON_20200103
CUR,CUR_20200103
EUX,EUX_20200103
SXM,SXM_20200103
AXA,AXA_20200103
TAB,TAB_20200103
POS,POS_20200103
EIS,EIS_20200103
CIW,CIW_20200103
MQS,MQS_20200103
SVD,SVD_20200103
ALA,ALA_20200103
BXH,BXH_20200103
TSE,TSE_20200103
DMB,DMB_20200103
FRU,FRU_20200103
OSS,OSS_20200103
CIT,CIT_20200103
URA,URA_20200103
PWQ,PWQ_20200103
PLX,PLX_20200103
AKX,AKX_20200103
GYD,GYD_20200103
YKS,YKS_20200103
MJZ,MJZ_20200103
BQS,BQS_20200103
KHV,KHV_20200103
PVS,PVS_20200103
GDX,GDX_20200103
PWE,PWE_20200103
PKC,PKC_20200103
UUS,UUS_20200103
VVO,VVO_20200103
HTA,HTA_20200103
BTK,BTK_20200103
IKT,IKT_20200103
UUD,UUD_20200103
KBP,KBP_20200103
DOK,DOK_20200103
DNK,DNK_20200103
SIP,SIP_20200103
IEV,IEV_20200103
LWO,LWO_20200103
ODS,ODS_20200103
LED,LED_20200103
MMK,MMK_20200103
GME,GME_20200103
VTB,VTB_20200103
KGD,KGD_20200103
MHP,MHP_20200103
MSQ,MSQ_20200103
ABA,ABA_20200103
BAX,BAX_20200103
KEJ,KEJ_20200103
OMS,OMS_20200103
KRR,KRR_20200103
MCX,MCX_20200103
MRV,MRV_20200103
STW,STW_20200103
ROV,ROV_20200103
AER,AER_20200103
ASF,ASF_20200103
VOG,VOG_20200103
CEK,CEK_20200103
MQF,MQF_20200103
NJC,NJC_20200103
PEE,PEE_20200103
SGC,SGC_20200103
SVX,SVX_20200103
ASB,ASB_20200103
KRW,KRW_20200103
CRZ,CRZ_20200103
DYU,DYU_20200103
BHK,BHK_20200103
SKD,SKD_20200103
TAS,TAS_20200103
BZK,BZK_20200103
SVO,SVO_20200103
KLD,KLD_20200103
VOZ,VOZ_20200103
VKO,VKO_20200103
SCW,SCW_20200103
KZN,KZN_20200103
REN,REN_20200103
UFA,UFA_20200103
KUF,KUF_20200103
KZC,KZC_20200103
PNH,PNH_20200103
REP,REP_20200103
TNX,TNX_20200103
CXB,CXB_20200103
CGP,CGP_20200103
IRD,IRD_20200103
JSR,JSR_20200103
RJH,RJH_20200103
SPD,SPD_20200103
ZYL,ZYL_20200103
DAC,DAC_20200103
HKG,HKG_20200103
LPQ,LPQ_20200103
PKZ,PKZ_20200103
ZVK,ZVK_20200103
NEU,NEU_20200103
VTE,VTE_20200103
MFM,MFM_20200103
PBH,PBH_20200103
MLE,MLE_20200103
DMK,DMK_20200103
Kday,Kday_20200103
UTP,UTP_20200103
LPT,LPT_20200103
PRH,PRH_20200103
HHQ,HHQ_20200103
TKH,TKH_20200103
PHS,PHS_20200103
NAW,NAW_20200103
KBV,KBV_20200103
SGZ,SGZ_20200103
PAN,PAN_20200103
USM,USM_20200103
HKT,HKT_20200103
UNN,UNN_20200103
HDY,HDY_20200103
TST,TST_20200103
UTH,UTH_20200103
SNO,SNO_20200103
PXR,PXR_20200103
LOE,LOE_20200103
DAD,DAD_20200103
HAN,HAN_20200103
NHA,NHA_20200103
HUI,HUI_20200103
PQC,PQC_20200103
SGN,SGN_20200103
UPG,UPG_20200103
BIK,BIK_20200103
NBX,NBX_20200103
TIM,TIM_20200103
DJJ,DJJ_20200103
WMX,WMX_20200103
MKQ,MKQ_20200103
GTO,GTO_20200103
PLW,PLW_20200103
MDC,MDC_20200103
PSJ,PSJ_20200103
OTI,OTI_20200103
TTE,TTE_20200103
LUW,LUW_20200103
FKQ,FKQ_20200103
KNG,KNG_20200103
BXB,BXB_20200103
MKW,MKW_20200103
SOQ,SOQ_20200103
BTU,BTU_20200103
KCH,KCH_20200103
LMN,LMN_20200103
MUR,MUR_20200103
MYY,MYY_20200103
SBW,SBW_20200103
LDU,LDU_20200103
BKI,BKI_20200103
LBU,LBU_20200103
TWU,TWU_20200103
BWN,BWN_20200103
PKU,PKU_20200103
DUM,DUM_20200103
CGK,CGK_20200103
GNS,GNS_20200103
AEG,AEG_20200103
