GKA,GKA_20200123
VBS,VBS_20200123
TRS,TRS_20200123
RMI,RMI_20200123
VIC,VIC_20200123
QPA,QPA_20200123
VRN,VRN_20200123
VCE,VCE_20200123
SAY,SAY_20200123
CIA,CIA_20200123
FCO,FCO_20200123
EBA,EBA_20200123
QLT,QLT_20200123
NAP,NAP_20200123
PSA,PSA_20200123
FLR,FLR_20200123
GRS,GRS_20200123
PEG,PEG_20200123
LJU,LJU_20200123
MBX,MBX_20200123
POW,POW_20200123
UHE,UHE_20200123
KLV,KLV_20200123
OSR,OSR_20200123
PED,PED_20200123
PRV,PRV_20200123
PRG,PRG_20200123
BRQ,BRQ_20200123
VOD,VOD_20200123
TLV,TLV_20200123
BEV,BEV_20200123
ETH,ETH_20200123
EIY,EIY_20200123
HFA,HFA_20200123
RPN,RPN_20200123
MTZ,MTZ_20200123
VTM,VTM_20200123
VDA,VDA_20200123
MIP,MIP_20200123
SDV,SDV_20200123
MLA,MLA_20200123
GRZ,GRZ_20200123
INN,INN_20200123
LNZ,LNZ_20200123
SZG,SZG_20200123
VIE,VIE_20200123
AVR,AVR_20200123
SMA,SMA_20200123
BGC,BGC_20200123
BYJ,BYJ_20200123
BGZ,BGZ_20200123
CAT,CAT_20200123
FLW,FLW_20200123
FAO,FAO_20200123
GRW,GRW_20200123
HOR,HOR_20200123
TER,TER_20200123
QLR,QLR_20200123
PDL,PDL_20200123
PIX,PIX_20200123
PRM,PRM_20200123
OPO,OPO_20200123
PXO,PXO_20200123
LIS,LIS_20200123
SJZ,SJZ_20200123
VRL,VRL_20200123
VSE,VSE_20200123
OMO,OMO_20200123
SJJ,SJJ_20200123
ARW,ARW_20200123
BCM,BCM_20200123
BAY,BAY_20200123
BBU,BBU_20200123
CND,CND_20200123
CLJ,CLJ_20200123
CSB,CSB_20200123
CRA,CRA_20200123
IAS,IAS_20200123
OMR,OMR_20200123
OTP,OTP_20200123
SBZ,SBZ_20200123
SUJ,SUJ_20200123
SCV,SCV_20200123
TCE,TCE_20200123
TGM,TGM_20200123
TSR,TSR_20200123
GVA,GVA_20200123
SIR,SIR_20200123
EML,EML_20200123
LUG,LUG_20200123
BRN,BRN_20200123
ZHI,ZHI_20200123
ZRH,ZRH_20200123
ACH,ACH_20200123
SMV,SMV_20200123
ESB,ESB_20200123
ANK,ANK_20200123
ADA,ADA_20200123
UAB,UAB_20200123
AFY,AFY_20200123
AYT,AYT_20200123
GZT,GZT_20200123
KYA,KYA_20200123
MZH,MZH_20200123
VAS,VAS_20200123
MLX,MLX_20200123
ASR,ASR_20200123
TJK,TJK_20200123
DNZ,DNZ_20200123
ISL,ISL_20200123
BZI,BZI_20200123
BDM,BDM_20200123
ESK,ESK_20200123
ADB,ADB_20200123
IGL,IGL_20200123
KCO,KCO_20200123
DLM,DLM_20200123
BXN,BXN_20200123
EZS,EZS_20200123
DIY,DIY_20200123
ERC,ERC_20200123
ERZ,ERZ_20200123
TZX,TZX_20200123
VAN,VAN_20200123
BAL,BAL_20200123
SXZ,SXZ_20200123
BZY,BZY_20200123
KIV,KIV_20200123
OHD,OHD_20200123
SKP,SKP_20200123
GIB,GIB_20200123
BEG,BEG_20200123
INI,INI_20200123
TGD,TGD_20200123
PRN,PRN_20200123
TIV,TIV_20200123
BTS,BTS_20200123
KSC,KSC_20200123
PZY,PZY_20200123
SLD,SLD_20200123
TAT,TAT_20200123
NCA,NCA_20200123
PLS,PLS_20200123
XSC,XSC_20200123
BRX,BRX_20200123
CBJ,CBJ_20200123
LRM,LRM_20200123
PUJ,PUJ_20200123
POP,POP_20200123
SDQ,SDQ_20200123
STI,STI_20200123
CBV,CBV_20200123
GUA,GUA_20200123
RER,RER_20200123
GSJ,GSJ_20200123
LCE,LCE_20200123
SAP,SAP_20200123
GJA,GJA_20200123
RTB,RTB_20200123
TEA,TEA_20200123
TGU,TGU_20200123
TJI,TJI_20200123
OCJ,OCJ_20200123
KIN,KIN_20200123
MBJ,MBJ_20200123
POT,POT_20200123
KTP,KTP_20200123
ACA,ACA_20200123
NTR,NTR_20200123
AGU,AGU_20200123
HUX,HUX_20200123
CVJ,CVJ_20200123
ACN,ACN_20200123
CME,CME_20200123
NCG,NCG_20200123
CUL,CUL_20200123
CTM,CTM_20200123
CEN,CEN_20200123
CPE,CPE_20200123
CJS,CJS_20200123
CUU,CUU_20200123
CVM,CVM_20200123
CZM,CZM_20200123
DGO,DGO_20200123
TPQ,TPQ_20200123
ESE,ESE_20200123
GDL,GDL_20200123
GYM,GYM_20200123
TCN,TCN_20200123
HMO,HMO_20200123
CLQ,CLQ_20200123
ISJ,ISJ_20200123
SLW,SLW_20200123
IZT,IZT_20200123
LZC,LZC_20200123
LMM,LMM_20200123
BJX,BJX_20200123
LAP,LAP_20200123
LTO,LTO_20200123
MAM,MAM_20200123
MID,MID_20200123
MXL,MXL_20200123
MLM,MLM_20200123
MTT,MTT_20200123
LOV,LOV_20200123
MEX,MEX_20200123
MTY,MTY_20200123
MZT,MZT_20200123
NOG,NOG_20200123
NLD,NLD_20200123
OAX,OAX_20200123
PAZ,PAZ_20200123
PBC,PBC_20200123
PPE,PPE_20200123
PDS,PDS_20200123
UPN,UPN_20200123
PVR,PVR_20200123
PXM,PXM_20200123
QRO,QRO_20200123
REX,REX_20200123
SJD,SJD_20200123
SFH,SFH_20200123
SLP,SLP_20200123
TRC,TRC_20200123
TGZ,TGZ_20200123
TIJ,TIJ_20200123
TAM,TAM_20200123
TSL,TSL_20200123
TLC,TLC_20200123
TAP,TAP_20200123
CUN,CUN_20200123
VSA,VSA_20200123
VER,VER_20200123
ZCL,ZCL_20200123
ZIH,ZIH_20200123
ZMM,ZMM_20200123
ZLO,ZLO_20200123
BEF,BEF_20200123
MGA,MGA_20200123
PUZ,PUZ_20200123
BOC,BOC_20200123
CHX,CHX_20200123
DAV,DAV_20200123
BLB,BLB_20200123
PAC,PAC_20200123
SYP,SYP_20200123
PTY,PTY_20200123
BAI,BAI_20200123
OTR,OTR_20200123
JAP,JAP_20200123
GLF,GLF_20200123
GPL,GPL_20200123
LIR,LIR_20200123
LSL,LSL_20200123
LIO,LIO_20200123
NOB,NOB_20200123
SJO,SJO_20200123
PMZ,PMZ_20200123
XQP,XQP_20200123
TOO,TOO_20200123
SAL,SAL_20200123
CYA,CYA_20200123
CAP,CAP_20200123
JAK,JAK_20200123
PAP,PAP_20200123
BCA,BCA_20200123
BYM,BYM_20200123
AVI,AVI_20200123
CCC,CCC_20200123
CFG,CFG_20200123
CYO,CYO_20200123
CMW,CMW_20200123
SCU,SCU_20200123
NBW,NBW_20200123
GAO,GAO_20200123
HAV,HAV_20200123
HOG,HOG_20200123
LCL,LCL_20200123
MOA,MOA_20200123
MZO,MZO_20200123
GER,GER_20200123
UPB,UPB_20200123
QPD,QPD_20200123
SNU,SNU_20200123
SZJ,SZJ_20200123
USS,USS_20200123
VRA,VRA_20200123
VTU,VTU_20200123
CYB,CYB_20200123
GCM,GCM_20200123
MAY,MAY_20200123
ASD,ASD_20200123
MHH,MHH_20200123
SAQ,SAQ_20200123
AXP,AXP_20200123
TCB,TCB_20200123
CCZ,CCZ_20200123
GHC,GHC_20200123
BIM,BIM_20200123
GGT,GGT_20200123
ELH,ELH_20200123
GHB,GHB_20200123
NMC,NMC_20200123
RSD,RSD_20200123
TYM,TYM_20200123
FPO,FPO_20200123
IGA,IGA_20200123
LGI,LGI_20200123
SML,SML_20200123
MYG,MYG_20200123
NAS,NAS_20200123
DCT,DCT_20200123
RCY,RCY_20200123
ZSA,ZSA_20200123
BZE,BZE_20200123
AIT,AIT_20200123
RAR,RAR_20200123
NAN,NAN_20200123
SUV,SUV_20200123
TBU,TBU_20200123
VAV,VAV_20200123
TRW,TRW_20200123
TBF,TBF_20200123
WLS,WLS_20200123
APW,APW_20200123
PPG,PPG_20200123
RUR,RUR_20200123
TUB,TUB_20200123
AAA,AAA_20200123
FGU,FGU_20200123
TIH,TIH_20200123
REA,REA_20200123
FAV,FAV_20200123
XMH,XMH_20200123
GMR,GMR_20200123
KKR,KKR_20200123
MKP,MKP_20200123
PKP,PKP_20200123
TKP,TKP_20200123
AXR,AXR_20200123
MVT,MVT_20200123
TKX,TKX_20200123
BOB,BOB_20200123
RGI,RGI_20200123
HUH,HUH_20200123
MOZ,MOZ_20200123
HOI,HOI_20200123
MAU,MAU_20200123
RFP,RFP_20200123
VLI,VLI_20200123
KNQ,KNQ_20200123
KOC,KOC_20200123
LIF,LIF_20200123
GEA,GEA_20200123
MEE,MEE_20200123
TOU,TOU_20200123
UVE,UVE_20200123
NOU,NOU_20200123
AKL,AKL_20200123
TUO,TUO_20200123
AMZ,AMZ_20200123
CHC,CHC_20200123
DUD,DUD_20200123
GIS,GIS_20200123
GTN,GTN_20200123
HKK,HKK_20200123
HLZ,HLZ_20200123
KKE,KKE_20200123
KAT,KAT_20200123
ALR,ALR_20200123
MON,MON_20200123
TEU,TEU_20200123
MRO,MRO_20200123
NPL,NPL_20200123
NSN,NSN_20200123
IVC,IVC_20200123
OHA,OHA_20200123
OAM,OAM_20200123
PMR,PMR_20200123
PPQ,PPQ_20200123
ZQN,ZQN_20200123
ROT,ROT_20200123
TRG,TRG_20200123
TIU,TIU_20200123
TWZ,TWZ_20200123
BHE,BHE_20200123
WKA,WKA_20200123
WHK,WHK_20200123
WLG,WLG_20200123
WIR,WIR_20200123
WRE,WRE_20200123
WSZ,WSZ_20200123
WAG,WAG_20200123
BAH,BAH_20200123
AHB,AHB_20200123
HOF,HOF_20200123
ABT,ABT_20200123
BHH,BHH_20200123
DMM,DMM_20200123
DHA,DHA_20200123
GIZ,GIZ_20200123
ELQ,ELQ_20200123
URY,URY_20200123
HAS,HAS_20200123
QJB,QJB_20200123
JED,JED_20200123
KMC,KMC_20200123
MED,MED_20200123
EAM,EAM_20200123
AQI,AQI_20200123
RAH,RAH_20200123
RUH,RUH_20200123
RAE,RAE_20200123
SHW,SHW_20200123
SLF,SLF_20200123
TUU,TUU_20200123
TIF,TIF_20200123
TUI,TUI_20200123
EJH,EJH_20200123
YNB,YNB_20200123
AMM,AMM_20200123
ADJ,ADJ_20200123
AQJ,AQJ_20200123
OMF,OMF_20200123
KWI,KWI_20200123
BEY,BEY_20200123
KYE,KYE_20200123
AUH,AUH_20200123
AZI,AZI_20200123
DHF,DHF_20200123
DXB,DXB_20200123
FJR,FJR_20200123
RKT,RKT_20200123
SHJ,SHJ_20200123
KHS,KHS_20200123
MSH,MSH_20200123
MCT,MCT_20200123
SLL,SLL_20200123
TTH,TTH_20200123
BHW,BHW_20200123
LYP,LYP_20200123
GWD,GWD_20200123
GIL,GIL_20200123
JAG,JAG_20200123
KHI,KHI_20200123
LHE,LHE_20200123
XJM,XJM_20200123
MFG,MFG_20200123
MWD,MWD_20200123
MJD,MJD_20200123
MUX,MUX_20200123
WNS,WNS_20200123
PJG,PJG_20200123
PSI,PSI_20200123
PEW,PEW_20200123
UET,UET_20200123
RYK,RYK_20200123
RAZ,RAZ_20200123
SKZ,SKZ_20200123
Sday,Sday_20200123
SUL,SUL_20200123
BDN,BDN_20200123
WAF,WAF_20200123
PZH,PZH_20200123
BSR,BSR_20200123
ALP,ALP_20200123
DAM,DAM_20200123
DEZ,DEZ_20200123
LTK,LTK_20200123
PMS,PMS_20200123
DIA,DIA_20200123
CIS,CIS_20200123
ROP,ROP_20200123
SPN,SPN_20200123
UAM,UAM_20200123
GUM,GUM_20200123
TIQ,TIQ_20200123
MAJ,MAJ_20200123
KWA,KWA_20200123
CXI,CXI_20200123
MDY,MDY_20200123
TKK,TKK_20200123
PNI,PNI_20200123
ROR,ROR_20200123
KSA,KSA_20200123
YAP,YAP_20200123
KNH,KNH_20200123
TTT,TTT_20200123
GNI,GNI_20200123
KHH,KHH_20200123
CYI,CYI_20200123
KYD,KYD_20200123
RMQ,RMQ_20200123
TNN,TNN_20200123
HSZ,HSZ_20200123
MZG,MZG_20200123
PIF,PIF_20200123
TSA,TSA_20200123
TPE,TPE_20200123
WOT,WOT_20200123
HUN,HUN_20200123
NRT,NRT_20200123
MMJ,MMJ_20200123
IBR,IBR_20200123
MUS,MUS_20200123
IWO,IWO_20200123
SHM,SHM_20200123
OBO,OBO_20200123
CTS,CTS_20200123
HKD,HKD_20200123
MMB,MMB_20200123
SHB,SHB_20200123
WKJ,WKJ_20200123
IKI,IKI_20200123
UBJ,UBJ_20200123
TSJ,TSJ_20200123
MBE,MBE_20200123
AKJ,AKJ_20200123
OIR,OIR_20200123
RIS,RIS_20200123
KUM,KUM_20200123
FUJ,FUJ_20200123
FUK,FUK_20200123
TNE,TNE_20200123
KOJ,KOJ_20200123
KMI,KMI_20200123
OIT,OIT_20200123
KKJ,KKJ_20200123
KMJ,KMJ_20200123
NGS,NGS_20200123
ASJ,ASJ_20200123
OKE,OKE_20200123
TKN,TKN_20200123
FKJ,FKJ_20200123
QGU,QGU_20200123
KMQ,KMQ_20200123
OKI,OKI_20200123
TOY,TOY_20200123
HIJ,HIJ_20200123
OKJ,OKJ_20200123
IZO,IZO_20200123
YGJ,YGJ_20200123
KCZ,KCZ_20200123
MYJ,MYJ_20200123
ITM,ITM_20200123
TTJ,TTJ_20200123
TKS,TKS_20200123
TAK,TAK_20200123
AOJ,AOJ_20200123
GAJ,GAJ_20200123
SDS,SDS_20200123
HHE,HHE_20200123
HNA,HNA_20200123
AXT,AXT_20200123
MSJ,MSJ_20200123
SDJ,SDJ_20200123
NJA,NJA_20200123
HAC,HAC_20200123
OIM,OIM_20200123
HND,HND_20200123
OKO,OKO_20200123
KWJ,KWJ_20200123
CHN,CHN_20200123
RSU,RSU_20200123
KAG,KAG_20200123
CJU,CJU_20200123
CHF,CHF_20200123
PUS,PUS_20200123
USN,USN_20200123
SSN,SSN_20200123
OSN,OSN_20200123
GMP,GMP_20200123
SWU,SWU_20200123
KPO,KPO_20200123
TAE,TAE_20200123
YEC,YEC_20200123
OKA,OKA_20200123
DNA,DNA_20200123
ISG,ISG_20200123
UEO,UEO_20200123
MMD,MMD_20200123
MMY,MMY_20200123
KTD,KTD_20200123
SHI,SHI_20200123
TRA,TRA_20200123
RNJ,RNJ_20200123
OGN,OGN_20200123
MNL,MNL_20200123
CBO,CBO_20200123
PAG,PAG_20200123
GES,GES_20200123
ZAM,ZAM_20200123
BAG,BAG_20200123
dayE,dayE_20200123
SJI,SJI_20200123
MBO,MBO_20200123
BQA,BQA_20200123
TAC,TAC_20200123
BCD,BCD_20200123
DGT,DGT_20200123
MPH,MPH_20200123
ILO,ILO_20200123
KLO,KLO_20200123
PPS,PPS_20200123
EUQ,EUQ_20200123
COC,COC_20200123
GHU,GHU_20200123
JNI,JNI_20200123
PRA,PRA_20200123
ROS,ROS_20200123
SFN,SFN_20200123
AEP,AEP_20200123
COR,COR_20200123
FDO,FDO_20200123
LPG,LPG_20200123
EPA,EPA_20200123
HOS,HOS_20200123
GNR,GNR_20200123
MDZ,MDZ_20200123
LGS,LGS_20200123
AFA,AFA_20200123
CTC,CTC_20200123
SDE,SDE_20200123
IRJ,IRJ_20200123
TUC,TUC_20200123
UAQ,UAQ_20200123
RCU,RCU_20200123
VDR,VDR_20200123
VME,VME_20200123
LUQ,LUQ_20200123
CNQ,CNQ_20200123
RES,RES_20200123
FMA,FMA_20200123
IGR,IGR_20200123
AOL,AOL_20200123
MCS,MCS_20200123
PSS,PSS_20200123
PRQ,PRQ_20200123
SLA,SLA_20200123
JUJ,JUJ_20200123
ORA,ORA_20200123
ELO,ELO_20200123
OYA,OYA_20200123
RCQ,RCQ_20200123
UZU,UZU_20200123
EHL,EHL_20200123
CRD,CRD_20200123
EQS,EQS_20200123
REL,REL_20200123
VDM,VDM_20200123
PMY,PMY_20200123
PUD,PUD_20200123
RGA,RGA_20200123
RGL,RGL_20200123
USH,USH_20200123
ULA,ULA_20200123
PMQ,PMQ_20200123
RZA,RZA_20200123
BHI,BHI_20200123
CSZ,CSZ_20200123
OVR,OVR_20200123
GPO,GPO_20200123
OYO,OYO_20200123
MDQ,MDQ_20200123
NQN,NQN_20200123
PEH,PEH_20200123
RSA,RSA_20200123
BRC,BRC_20200123
TDL,TDL_20200123
VLG,VLG_20200123
CUT,CUT_20200123
CPC,CPC_20200123
CDJ,CDJ_20200123
AQA,AQA_20200123
AJU,AJU_20200123
AFL,AFL_20200123
ARU,ARU_20200123
BEL,BEL_20200123
BGX,BGX_20200123
PLU,PLU_20200123
BFH,BFH_20200123
BSB,BSB_20200123
BAU,BAU_20200123
BVB,BVB_20200123
BPG,BPG_20200123
CAC,CAC_20200123
CNF,CNF_20200123
CGR,CGR_20200123
XAP,XAP_20200123
CLN,CLN_20200123
CCM,CCM_20200123
CAW,CAW_20200123
CMG,CMG_20200123
CWB,CWB_20200123
CRQ,CRQ_20200123
CXJ,CXJ_20200123
CGB,CGB_20200123
CZS,CZS_20200123
PPB,PPB_20200123
MAO,MAO_20200123
JCR,JCR_20200123
IGU,IGU_20200123
FLN,FLN_20200123
FEN,FEN_20200123
FOR,FOR_20200123
GIG,GIG_20200123
GJM,GJM_20200123
GYN,GYN_20200123
GRU,GRU_20200123
GUJ,GUJ_20200123
ATM,ATM_20200123
ITA,ITA_20200123
ITB,ITB_20200123
IOS,IOS_20200123
IPN,IPN_20200123
ITR,ITR_20200123
IMP,IMP_20200123
JDF,JDF_20200123
JPA,JPA_20200123
JOI,JOI_20200123
CPV,CPV_20200123
VCP,VCP_20200123
LAJ,LAJ_20200123
LIP,LIP_20200123
LDB,LDB_20200123
LAZ,LAZ_20200123
MAB,MAB_20200123
MEU,MEU_20200123
MGF,MGF_20200123
MOC,MOC_20200123
PLL,PLL_20200123
MCZ,MCZ_20200123
MCP,MCP_20200123
MVF,MVF_20200123
MNX,MNX_20200123
NVT,NVT_20200123
GEL,GEL_20200123
NAT,NAT_20200123
OYK,OYK_20200123
POA,POA_20200123
PHB,PHB_20200123
POO,POO_20200123
PFB,PFB_20200123
PET,PET_20200123
PNZ,PNZ_20200123
PNB,PNB_20200123
PMG,PMG_20200123
PVH,PVH_20200123
RBR,RBR_20200123
REC,REC_20200123
SDU,SDU_20200123
RAO,RAO_20200123
SNZ,SNZ_20200123
SJK,SJK_20200123
SLZ,SLZ_20200123
CGH,CGH_20200123
SJP,SJP_20200123
SSZ,SSZ_20200123
SSA,SSA_20200123
TMT,TMT_20200123
THE,THE_20200123
TFF,TFF_20200123
TRQ,TRQ_20200123
TEC,TEC_20200123
TBT,TBT_20200123
TUR,TUR_20200123
SJL,SJL_20200123
PAV,PAV_20200123
URG,URG_20200123
UDI,UDI_20200123
UBA,UBA_20200123
VAG,VAG_20200123
BVH,BVH_20200123
VIX,VIX_20200123
QPS,QPS_20200123
ARI,ARI_20200123
BBA,BBA_20200123
CCH,CCH_20200123
CJC,CJC_20200123
YAI,YAI_20200123
PUQ,PUQ_20200123
GXQ,GXQ_20200123
IQQ,IQQ_20200123
SCL,SCL_20200123
ANF,ANF_20200123
WPR,WPR_20200123
FFU,FFU_20200123
LSQ,LSQ_20200123
WPU,WPU_20200123
CCP,CCP_20200123
IPC,IPC_20200123
ZOS,ZOS_20200123
VLR,VLR_20200123
QRC,QRC_20200123
TNM,TNM_20200123
LSC,LSC_20200123
PZS,PZS_20200123
PMC,PMC_20200123
WCH,WCH_20200123
ZAL,ZAL_20200123
ATF,ATF_20200123
OCC,OCC_20200123
CUE,CUE_20200123
GPS,GPS_20200123
GYE,GYE_20200123
LTX,LTX_20200123
MRR,MRR_20200123
XMS,XMS_20200123
MCH,MCH_20200123
MEC,MEC_20200123
PVO,PVO_20200123
UIO,UIO_20200123
ETR,ETR_20200123
SNC,SNC_20200123
TPC,TPC_20200123
TUA,TUA_20200123
ASU,ASU_20200123
AYO,AYO_20200123
CIO,CIO_20200123
ESG,ESG_20200123
PIL,PIL_20200123
AXM,AXM_20200123
PUU,PUU_20200123
ELB,ELB_20200123
BGA,BGA_20200123
BOG,BOG_20200123
BAQ,BAQ_20200123
BSC,BSC_20200123
BUN,BUN_20200123
CUC,CUC_20200123
CTG,CTG_20200123
CLO,CLO_20200123
TCO,TCO_20200123
CZU,CZU_20200123
EJA,EJA_20200123
FLA,FLA_20200123
GIR,GIR_20200123
GPI,GPI_20200123
IBE,IBE_20200123
IPI,IPI_20200123
APO,APO_20200123
MCJ,MCJ_20200123
LET,LET_20200123
EOH,EOH_20200123
MGN,MGN_20200123
MTR,MTR_20200123
MVP,MVP_20200123
MZL,MZL_20200123
NVA,NVA_20200123
OCV,OCV_20200123
OTU,OTU_20200123
PCR,PCR_20200123
PEI,PEI_20200123
PTX,PTX_20200123
PPN,PPN_20200123
PSO,PSO_20200123
PVA,PVA_20200123
MQU,MQU_20200123
MDE,MDE_20200123
RCH,RCH_20200123
SJE,SJE_20200123
SMR,SMR_20200123
ADZ,ADZ_20200123
SVI,SVI_20200123
TME,TME_20200123
AUC,AUC_20200123
UIB,UIB_20200123
ULQ,ULQ_20200123
VUP,VUP_20200123
VVC,VVC_20200123
BJO,BJO_20200123
CBB,CBB_20200123
CCA,CCA_20200123
CIJ,CIJ_20200123
LPB,LPB_20200123
ORU,ORU_20200123
POI,POI_20200123
PSZ,PSZ_20200123
SBL,SBL_20200123
SRE,SRE_20200123
TJA,TJA_20200123
TDD,TDD_20200123
VLM,VLM_20200123
VVI,VVI_20200123
BYC,BYC_20200123
PBM,PBM_20200123
CAY,CAY_20200123
OYP,OYP_20200123
AOP,AOP_20200123
IBP,IBP_20200123
PCL,PCL_20200123
CHM,CHM_20200123
CIX,CIX_20200123
AYP,AYP_20200123
ANS,ANS_20200123
ATA,ATA_20200123
LIM,LIM_20200123
JJI,JJI_20200123
JAU,JAU_20200123
JUL,JUL_20200123
ILQ,ILQ_20200123
TBP,TBP_20200123
YMS,YMS_20200123
CHH,CHH_20200123
IQT,IQT_20200123
AQP,AQP_20200123
TRU,TRU_20200123
PIO,PIO_20200123
TPP,TPP_20200123
TCQ,TCQ_20200123
PEM,PEM_20200123
PIU,PIU_20200123
TYL,TYL_20200123
CUZ,CUZ_20200123
DZO,DZO_20200123
MVD,MVD_20200123
STY,STY_20200123
AGV,AGV_20200123
AAO,AAO_20200123
BLA,BLA_20200123
BNS,BNS_20200123
BRM,BRM_20200123
CBL,CBL_20200123
CXA,CXA_20200123
CLZ,CLZ_20200123
CAJ,CAJ_20200123
VCR,VCR_20200123
CUP,CUP_20200123
CZE,CZE_20200123
CUM,CUM_20200123
EOR,EOR_20200123
EOZ,EOZ_20200123
GDO,GDO_20200123
GUI,GUI_20200123
GUQ,GUQ_20200123
HGE,HGE_20200123
ICC,ICC_20200123
LSP,LSP_20200123
LFR,LFR_20200123
MAR,MAR_20200123
MRD,MRD_20200123
PMV,PMV_20200123
CCS,CCS_20200123
MUN,MUN_20200123
PYH,PYH_20200123
PBL,PBL_20200123
SCI,SCI_20200123
PZO,PZO_20200123
PTM,PTM_20200123
SVZ,SVZ_20200123
SBB,SBB_20200123
SNV,SNV_20200123
STD,STD_20200123
SNF,SNF_20200123
SFD,SFD_20200123
SOM,SOM_20200123
STB,STB_20200123
TUV,TUV_20200123
TMO,TMO_20200123
VLN,VLN_20200123
VLV,VLV_20200123
VDP,VDP_20200123
LTM,LTM_20200123
ANU,ANU_20200123
BGI,BGI_20200123
DCF,DCF_20200123
DOM,DOM_20200123
FDF,FDF_20200123
SFG,SFG_20200123
PTP,PTP_20200123
GND,GND_20200123
STT,STT_20200123
STX,STX_20200123
BQN,BQN_20200123
FAJ,FAJ_20200123
SIG,SIG_20200123
MAZ,MAZ_20200123
PSE,PSE_20200123
SJU,SJU_20200123
SKB,SKB_20200123
SLU,SLU_20200123
UVF,UVF_20200123
AUA,AUA_20200123
BON,BON_20200123
CUR,CUR_20200123
EUX,EUX_20200123
SXM,SXM_20200123
AXA,AXA_20200123
TAB,TAB_20200123
POS,POS_20200123
EIS,EIS_20200123
CIW,CIW_20200123
MQS,MQS_20200123
SVD,SVD_20200123
ALA,ALA_20200123
BXH,BXH_20200123
TSE,TSE_20200123
DMB,DMB_20200123
FRU,FRU_20200123
OSS,OSS_20200123
CIT,CIT_20200123
URA,URA_20200123
PWQ,PWQ_20200123
PLX,PLX_20200123
AKX,AKX_20200123
GYD,GYD_20200123
YKS,YKS_20200123
MJZ,MJZ_20200123
BQS,BQS_20200123
KHV,KHV_20200123
PVS,PVS_20200123
GDX,GDX_20200123
PWE,PWE_20200123
PKC,PKC_20200123
UUS,UUS_20200123
VVO,VVO_20200123
HTA,HTA_20200123
BTK,BTK_20200123
IKT,IKT_20200123
UUD,UUD_20200123
KBP,KBP_20200123
DOK,DOK_20200123
DNK,DNK_20200123
SIP,SIP_20200123
IEV,IEV_20200123
LWO,LWO_20200123
ODS,ODS_20200123
LED,LED_20200123
MMK,MMK_20200123
GME,GME_20200123
VTB,VTB_20200123
KGD,KGD_20200123
MHP,MHP_20200123
MSQ,MSQ_20200123
ABA,ABA_20200123
BAX,BAX_20200123
KEJ,KEJ_20200123
OMS,OMS_20200123
KRR,KRR_20200123
MCX,MCX_20200123
MRV,MRV_20200123
STW,STW_20200123
ROV,ROV_20200123
AER,AER_20200123
ASF,ASF_20200123
VOG,VOG_20200123
CEK,CEK_20200123
MQF,MQF_20200123
NJC,NJC_20200123
PEE,PEE_20200123
SGC,SGC_20200123
SVX,SVX_20200123
ASB,ASB_20200123
KRW,KRW_20200123
CRZ,CRZ_20200123
DYU,DYU_20200123
BHK,BHK_20200123
SKD,SKD_20200123
TAS,TAS_20200123
BZK,BZK_20200123
SVO,SVO_20200123
KLD,KLD_20200123
VOZ,VOZ_20200123
VKO,VKO_20200123
SCW,SCW_20200123
KZN,KZN_20200123
REN,REN_20200123
UFA,UFA_20200123
KUF,KUF_20200123
KZC,KZC_20200123
PNH,PNH_20200123
REP,REP_20200123
TNX,TNX_20200123
CXB,CXB_20200123
CGP,CGP_20200123
IRD,IRD_20200123
JSR,JSR_20200123
RJH,RJH_20200123
SPD,SPD_20200123
ZYL,ZYL_20200123
DAC,DAC_20200123
HKG,HKG_20200123
LPQ,LPQ_20200123
PKZ,PKZ_20200123
ZVK,ZVK_20200123
NEU,NEU_20200123
VTE,VTE_20200123
MFM,MFM_20200123
PBH,PBH_20200123
MLE,MLE_20200123
DMK,DMK_20200123
Kday,Kday_20200123
UTP,UTP_20200123
LPT,LPT_20200123
PRH,PRH_20200123
HHQ,HHQ_20200123
TKH,TKH_20200123
PHS,PHS_20200123
NAW,NAW_20200123
KBV,KBV_20200123
SGZ,SGZ_20200123
PAN,PAN_20200123
USM,USM_20200123
HKT,HKT_20200123
UNN,UNN_20200123
HDY,HDY_20200123
TST,TST_20200123
UTH,UTH_20200123
SNO,SNO_20200123
PXR,PXR_20200123
LOE,LOE_20200123
DAD,DAD_20200123
HAN,HAN_20200123
NHA,NHA_20200123
HUI,HUI_20200123
PQC,PQC_20200123
SGN,SGN_20200123
UPG,UPG_20200123
BIK,BIK_20200123
NBX,NBX_20200123
TIM,TIM_20200123
DJJ,DJJ_20200123
WMX,WMX_20200123
MKQ,MKQ_20200123
GTO,GTO_20200123
PLW,PLW_20200123
MDC,MDC_20200123
PSJ,PSJ_20200123
OTI,OTI_20200123
TTE,TTE_20200123
LUW,LUW_20200123
FKQ,FKQ_20200123
KNG,KNG_20200123
BXB,BXB_20200123
MKW,MKW_20200123
SOQ,SOQ_20200123
BTU,BTU_20200123
KCH,KCH_20200123
LMN,LMN_20200123
MUR,MUR_20200123
MYY,MYY_20200123
SBW,SBW_20200123
LDU,LDU_20200123
BKI,BKI_20200123
LBU,LBU_20200123
TWU,TWU_20200123
BWN,BWN_20200123
PKU,PKU_20200123
DUM,DUM_20200123
CGK,CGK_20200123
GNS,GNS_20200123
AEG,AEG_20200123
